0,"
Developer:

ZA/UM 
"
1,"
Developer:

Valve Software 
"
2,"
Developer:

Rockstar North 
"
3,"
Developer:

Sports Interactive 
"
4,"
Developer:

Valve Software 
"
5,"
Developer:

Valve Software 
"
6,"
Developer:

Irrational Games, 2K Marin 
"
7,"
Developer:

BioWare 
"
8,"
Developer:

Larian Studios Games 
"
9,"
Developer:

Valve Software 
"
10,"
Developer:

Bethesda Game Studios 
"
11,"
Developer:

Westwood Studios 
"
12,"
Developer:

BioWare 
"
13,"
Developer:

Rockstar North 
"
14,"
Developer:

MPS Labs 
"
15,"
Developer:

id Software 
"
16,"
Developer:

Irrational Games 
"
17,"
Developer:

Bethesda Softworks, Bethesda Game Studios 
"
18,"
Developer:

From Software 
"
19,"
Developer:

LucasArts 
"
20,"
Developer:

Larian Studios Games 
"
21,"
Developer:

Blizzard Entertainment 
"
22,"
Developer:

Firaxis Games 
"
23,"
Developer:

CD Projekt Red Studio 
"
24,"
Developer:

Relic, Relic Entertainment 
"
25,"
Developer:

Monstars Inc. 
"
26,"
Developer:

Valve Software 
"
27,"
Developer:

Larian Studios Games 
"
28,"
Developer:

Epic Games 
"
29,"
Developer:

Blizzard Entertainment 
"
30,"
Developer:

Mojang AB 
"
31,"
Developer:

Rockstar Games 
"
32,"
Developer:

Relic, Relic Entertainment 
"
33,"
Developer:

DMA Design, Rockstar North 
"
34,"
Developer:

SCE Santa Monica 
"
35,"
Developer:

Hyperbolic Magnetism 
"
36,"
Developer:

Supergiant Games 
"
37,"
Developer:

BioWare 
"
38,"
Developer:

Blizzard Entertainment 
"
39,"
Developer:

Rockstar North 
"
40,"
Developer:

Infinity Ward 
"
41,"
Developer:

Blizzard Entertainment 
"
42,"
Developer:

Firaxis Games 
"
43,"
Developer:

Maxis 
"
44,"
Developer:

Maxis 
"
45,"
Developer:

KCET 
"
46,"
Developer:

Valve Software 
"
47,"
Developer:

Looking Glass Studios, Irrational Games 
"
48,"
Developer:

Ubisoft Montreal 
"
49,"
Developer:

Creative Assembly 
"
50,"
Developer:

Capcom 
"
51,"
Developer:

tobyfox 
"
52,"
Developer:

Looking Glass Studios 
"
53,"
Developer:

Ensemble Studios 
"
54,"
Developer:

Firaxis Games 
"
55,"
Developer:

Epic Games 
"
56,"
Developer:

Stardock 
"
57,"
Developer:

Square Enix 
"
58,"
Developer:

Out Of The Park Developments 
"
59,"
Developer:

CD Projekt Red Studio 
"
60,"
Developer:

Headgate 
"
61,"
Developer:

Bungie Software, Bungie 
"
62,"
Developer:

2015 
"
63,"
Developer:

Arkane Studios 
"
64,"
Developer:

Asobo Studio 
"
65,"
Developer:

Blizzard Entertainment 
"
66,"
Developer:

BioWare 
"
67,"
Developer:

Electronic Arts 
"
68,"
Developer:

Blizzard Entertainment 
"
69,"
Developer:

343 Industries 
"
70,"
Developer:

Eidos Montreal 
"
71,"
Developer:

Schell Games 
"
72,"
Developer:

1C, 1C Entertainment 
"
73,"
Developer:

Volition Inc. 
"
74,"
Developer:

NetherRealm Studios 
"
75,"
Developer:

Kojima Productions 
"
76,"
Developer:

Ubisoft Montreal 
"
77,"
Developer:

Playground Games 
"
78,"
Developer:

Cardboard Computer 
"
